"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"7:19:22.3090233 PM","notepad.exe","5656","RegCloseKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\InprocServer32","SUCCESS",""
"7:19:22.3090347 PM","notepad.exe","5656","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: Name"
"7:19:22.3090441 PM","notepad.exe","5656","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:19:22.3090582 PM","notepad.exe","5656","RegOpenKey","HKCU\Software\Classes\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\InprocHandler32","NAME NOT FOUND","Desired Access: Query Value"
"7:19:22.3090681 PM","notepad.exe","5656","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:19:22.3090758 PM","notepad.exe","5656","RegOpenKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\InprocHandler32","NAME NOT FOUND","Desired Access: Query Value"
"7:19:22.3090845 PM","notepad.exe","5656","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: Name"
"7:19:22.3090932 PM","notepad.exe","5656","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:19:22.3091017 PM","notepad.exe","5656","RegOpenKey","HKCU\Software\Classes\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\InprocHandler","NAME NOT FOUND","Desired Access: Query Value"
"7:19:22.3091103 PM","notepad.exe","5656","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:19:22.3091194 PM","notepad.exe","5656","RegOpenKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\InprocHandler","NAME NOT FOUND","Desired Access: Query Value"
"7:19:22.3091305 PM","notepad.exe","5656","RegCloseKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS",""
"7:19:22.3091641 PM","notepad.exe","5656","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"7:19:22.3091752 PM","notepad.exe","5656","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:19:22.3091827 PM","notepad.exe","5656","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:19:22.3091945 PM","notepad.exe","5656","RegOpenKey","HKCU\Software\Classes\CLSID\{B5F8350B-0548-48B1-A6EE-88BD00B4A5E7}","NAME NOT FOUND","Desired Access: Read"
"7:19:22.3092050 PM","notepad.exe","5656","RegOpenKey","HKCR\CLSID\{B5F8350B-0548-48B1-A6EE-88BD00B4A5E7}","SUCCESS","Desired Access: Read"
"7:19:22.3092157 PM","notepad.exe","5656","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: Name"
"7:19:22.3092255 PM","notepad.exe","5656","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:19:22.3092375 PM","notepad.exe","5656","RegOpenKey","HKCU\Software\Classes\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\TreatAs","NAME NOT FOUND","Desired Access: Query Value"
"7:19:22.3092481 PM","notepad.exe","5656","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:19:22.3092565 PM","notepad.exe","5656","RegOpenKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\TreatAs","NAME NOT FOUND","Desired Access: Query Value"
"7:19:22.3092655 PM","notepad.exe","5656","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: Name"
"7:19:22.3092768 PM","notepad.exe","5656","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: Name"
"7:19:22.3092861 PM","notepad.exe","5656","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:19:22.3092957 PM","notepad.exe","5656","RegOpenKey","HKCU\Software\Classes\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","NAME NOT FOUND","Desired Access: Maximum Allowed"
"7:19:22.3093074 PM","notepad.exe","5656","RegQueryValue","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\ActivateOnHostFlags","NAME NOT FOUND","Length: 16"
"7:19:22.3093199 PM","notepad.exe","5656","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: Name"
"7:19:22.3093343 PM","notepad.exe","5656","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:19:22.3093552 PM","notepad.exe","5656","RegOpenKey","HKCU\Software\Classes\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","NAME NOT FOUND","Desired Access: Maximum Allowed"
"7:19:22.3093661 PM","notepad.exe","5656","RegQueryValue","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\(Default)","BUFFER OVERFLOW","Length: 12"
"7:19:22.3093781 PM","notepad.exe","5656","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: Name"
"7:19:22.3093954 PM","notepad.exe","5656","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:19:22.3094066 PM","notepad.exe","5656","RegOpenKey","HKCU\Software\Classes\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","NAME NOT FOUND","Desired Access: Maximum Allowed"
"7:19:22.3094201 PM","notepad.exe","5656","RegQueryValue","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\(Default)","SUCCESS","Type: REG_SZ, Length: 42, Data: MSAA AccPropServices"
"7:19:22.3094337 PM","notepad.exe","5656","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: Name"
"7:19:22.3094438 PM","notepad.exe","5656","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:19:22.3094594 PM","notepad.exe","5656","RegOpenKey","HKCU\Software\Classes\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\InprocServer32","NAME NOT FOUND","Desired Access: Read"
"7:19:22.3094707 PM","notepad.exe","5656","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:19:22.3094830 PM","notepad.exe","5656","RegOpenKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\InprocServer32","SUCCESS","Desired Access: Read"
"7:19:22.3094989 PM","notepad.exe","5656","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\InprocServer32","SUCCESS","Query: Name"
"7:19:22.3095157 PM","notepad.exe","5656","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\InprocServer32","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:19:22.3095319 PM","notepad.exe","5656","RegOpenKey","HKCU\Software\Classes\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"7:19:22.3095503 PM","notepad.exe","5656","RegQueryValue","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\InprocServer32\InprocServer32","NAME NOT FOUND","Length: 12"
"7:19:22.3095650 PM","notepad.exe","5656","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\InprocServer32","SUCCESS","Query: Name"
"7:19:22.3095811 PM","notepad.exe","5656","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\InprocServer32","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:19:22.3095970 PM","notepad.exe","5656","RegOpenKey","HKCU\Software\Classes\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"7:19:22.3096124 PM","notepad.exe","5656","RegQueryValue","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\InprocServer32\(Default)","BUFFER OVERFLOW","Length: 12"
"7:19:22.3096264 PM","notepad.exe","5656","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\InprocServer32","SUCCESS","Query: Name"
"7:19:22.3096433 PM","notepad.exe","5656","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\InprocServer32","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:19:22.3096580 PM","notepad.exe","5656","RegOpenKey","HKCU\Software\Classes\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"7:19:22.3096697 PM","notepad.exe","5656","RegQueryValue","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\InprocServer32\(Default)","SUCCESS","Type: REG_SZ, Length: 62, Data: C:\Windows\System32\oleacc.dll"
"7:19:22.3096805 PM","notepad.exe","5656","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\InprocServer32","SUCCESS","Query: Name"
"7:19:22.3096910 PM","notepad.exe","5656","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\InprocServer32","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:19:22.3097007 PM","notepad.exe","5656","RegOpenKey","HKCU\Software\Classes\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\InprocServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"7:19:22.3097107 PM","notepad.exe","5656","RegQueryValue","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\InprocServer32\ThreadingModel","SUCCESS","Type: REG_SZ, Length: 20, Data: Apartment"
"7:19:22.3097244 PM","notepad.exe","5656","RegCloseKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\InprocServer32","SUCCESS",""
"7:19:22.3097343 PM","notepad.exe","5656","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: Name"
"7:19:22.3097449 PM","notepad.exe","5656","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:19:22.3097552 PM","notepad.exe","5656","RegOpenKey","HKCU\Software\Classes\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\InprocHandler32","NAME NOT FOUND","Desired Access: Query Value"
"7:19:22.3097649 PM","notepad.exe","5656","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:19:22.3097732 PM","notepad.exe","5656","RegOpenKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\InprocHandler32","NAME NOT FOUND","Desired Access: Query Value"
"7:19:22.3097828 PM","notepad.exe","5656","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: Name"
"7:19:22.3097945 PM","notepad.exe","5656","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:19:22.3098057 PM","notepad.exe","5656","RegOpenKey","HKCU\Software\Classes\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\InprocHandler","NAME NOT FOUND","Desired Access: Query Value"
"7:19:22.3098154 PM","notepad.exe","5656","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:19:22.3098236 PM","notepad.exe","5656","RegOpenKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\InprocHandler","NAME NOT FOUND","Desired Access: Query Value"
"7:19:22.3098338 PM","notepad.exe","5656","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: Name"
"7:19:22.3098437 PM","notepad.exe","5656","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:19:22.3098593 PM","notepad.exe","5656","RegOpenKey","HKCU\Software\Classes\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\LocalServer32","NAME NOT FOUND","Desired Access: Read"
"7:19:22.3098829 PM","notepad.exe","5656","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:19:22.3098932 PM","notepad.exe","5656","RegOpenKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\LocalServer32","NAME NOT FOUND","Desired Access: Read"
"7:19:22.3099054 PM","notepad.exe","5656","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: Name"
"7:19:22.3099192 PM","notepad.exe","5656","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:19:22.3099315 PM","notepad.exe","5656","RegOpenKey","HKCU\Software\Classes\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","NAME NOT FOUND","Desired Access: Maximum Allowed"
"7:19:22.3099427 PM","notepad.exe","5656","RegQueryValue","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\AppID","NAME NOT FOUND","Length: 112"
"7:19:22.3099521 PM","notepad.exe","5656","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: Name"
"7:19:22.3099622 PM","notepad.exe","5656","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:19:22.3099718 PM","notepad.exe","5656","RegOpenKey","HKCU\Software\Classes\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\LocalServer","NAME NOT FOUND","Desired Access: Query Value"
"7:19:22.3099812 PM","notepad.exe","5656","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:19:22.3099892 PM","notepad.exe","5656","RegOpenKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\LocalServer","NAME NOT FOUND","Desired Access: Query Value"
"7:19:22.3100013 PM","notepad.exe","5656","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"7:19:22.3100118 PM","notepad.exe","5656","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:19:22.3100191 PM","notepad.exe","5656","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:19:22.3100277 PM","notepad.exe","5656","RegOpenKey","HKCU\Software\Classes\CLSID\{B5F8350B-0548-48B1-A6EE-88BD00B4A5E7}","NAME NOT FOUND","Desired Access: Read"
"7:19:22.3100381 PM","notepad.exe","5656","RegOpenKey","HKCR\CLSID\{B5F8350B-0548-48B1-A6EE-88BD00B4A5E7}","SUCCESS","Desired Access: Read"
"7:19:22.3100490 PM","notepad.exe","5656","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: Name"
"7:19:22.3100587 PM","notepad.exe","5656","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:19:22.3100705 PM","notepad.exe","5656","RegOpenKey","HKCU\Software\Classes\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\Elevation","NAME NOT FOUND","Desired Access: Read"
"7:19:22.3100814 PM","notepad.exe","5656","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:19:22.3100917 PM","notepad.exe","5656","RegOpenKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\Elevation","NAME NOT FOUND","Desired Access: Read"
"7:19:22.3101037 PM","notepad.exe","5656","RegCloseKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS",""
"7:19:22.3101126 PM","notepad.exe","5656","RegCloseKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS",""
"7:19:22.3101224 PM","notepad.exe","5656","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"7:19:22.3101318 PM","notepad.exe","5656","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:19:22.3101386 PM","notepad.exe","5656","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:19:22.3101484 PM","notepad.exe","5656","RegOpenKey","HKCU\Software\Classes\CLSID\{B5F8350B-0548-48B1-A6EE-88BD00B4A5E7}","NAME NOT FOUND","Desired Access: Read"
"7:19:22.3101597 PM","notepad.exe","5656","RegOpenKey","HKCR\CLSID\{B5F8350B-0548-48B1-A6EE-88BD00B4A5E7}","SUCCESS","Desired Access: Read"
"7:19:22.3101705 PM","notepad.exe","5656","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: Name"
"7:19:22.3101800 PM","notepad.exe","5656","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:19:22.3101921 PM","notepad.exe","5656","RegOpenKey","HKCU\Software\Classes\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\TreatAs","NAME NOT FOUND","Desired Access: Read"
"7:19:22.3102012 PM","notepad.exe","5656","RegQueryKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:19:22.3102085 PM","notepad.exe","5656","RegOpenKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}\TreatAs","NAME NOT FOUND","Desired Access: Read"
"7:19:22.3102206 PM","notepad.exe","5656","RegCloseKey","HKCR\CLSID\{b5f8350b-0548-48b1-a6ee-88bd00b4a5e7}","SUCCESS",""
"7:19:22.3121339 PM","notepad.exe","5656","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:19:22.3121468 PM","notepad.exe","5656","RegOpenKey","HKLM\SOFTWARE\Microsoft\OLEAUT","NAME NOT FOUND","Desired Access: Query Value"
"7:19:22.3122038 PM","notepad.exe","5656","RegOpenKey","HKCU\Software\Classes","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"7:19:22.3122210 PM","notepad.exe","5656","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"7:19:22.3122324 PM","notepad.exe","5656","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:19:22.3122394 PM","notepad.exe","5656","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:19:22.3122479 PM","notepad.exe","5656","RegOpenKey","HKCU\Software\Classes\Interface\{618736E0-3C3D-11CF-810C-00AA00389B71}\ProxyStubClsid32","NAME NOT FOUND","Desired Access: Read"
"7:19:22.3123474 PM","notepad.exe","5656","RegOpenKey","HKCR\Interface\{618736E0-3C3D-11CF-810C-00AA00389B71}\ProxyStubClsid32","SUCCESS","Desired Access: Read"
"7:19:22.3123732 PM","notepad.exe","5656","RegQueryKey","HKCR\Interface\{618736E0-3C3D-11CF-810C-00AA00389B71}\ProxyStubClsid32","SUCCESS","Query: Name"
"7:19:22.3123895 PM","notepad.exe","5656","RegQueryKey","HKCR\Interface\{618736E0-3C3D-11CF-810C-00AA00389B71}\ProxyStubClsid32","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:19:22.3124015 PM","notepad.exe","5656","RegOpenKey","HKCU\Software\Classes\Interface\{618736E0-3C3D-11CF-810C-00AA00389B71}\ProxyStubClsid32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"7:19:22.3124130 PM","notepad.exe","5656","RegQueryValue","HKCR\Interface\{618736E0-3C3D-11CF-810C-00AA00389B71}\ProxyStubClsid32\(Default)","SUCCESS","Type: REG_SZ, Length: 78, Data: {03022430-ABC4-11D0-BDE2-00AA001A1953}"
"7:19:22.3124298 PM","notepad.exe","5656","RegCloseKey","HKCR\Interface\{618736E0-3C3D-11CF-810C-00AA00389B71}\ProxyStubClsid32","SUCCESS",""
"7:19:22.3125868 PM","notepad.exe","5656","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\SideBySide\AssemblyStorageRoots","NAME NOT FOUND","Desired Access: Enumerate Sub Keys"
"7:19:22.3183154 PM","notepad.exe","5656","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:19:22.3183312 PM","notepad.exe","5656","RegOpenKey","HKLM\SOFTWARE\Microsoft\CTF\Compatibility\notepad.exe","NAME NOT FOUND","Desired Access: Read"
"7:19:22.3185103 PM","notepad.exe","5656","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:19:22.3185239 PM","notepad.exe","5656","RegOpenKey","HKLM\SOFTWARE\Microsoft\CTF\Compatibility\notepad.exe","NAME NOT FOUND","Desired Access: Read"
"7:19:22.3190218 PM","notepad.exe","5656","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:19:22.3190355 PM","notepad.exe","5656","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\OOBE","SUCCESS","Desired Access: Query Value"
"7:19:22.3190559 PM","notepad.exe","5656","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\OOBE\LaunchUserOOBE","NAME NOT FOUND","Length: 16"
"7:19:22.3190710 PM","notepad.exe","5656","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\OOBE","SUCCESS",""
"7:19:22.3212833 PM","notepad.exe","5656","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:19:22.3213020 PM","notepad.exe","5656","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\OOBE","SUCCESS","Desired Access: Query Value"
"7:19:22.3213270 PM","notepad.exe","5656","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\OOBE\LaunchUserOOBE","NAME NOT FOUND","Length: 16"
"7:19:22.3213450 PM","notepad.exe","5656","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\OOBE","SUCCESS",""
"7:19:22.3223754 PM","notepad.exe","5656","RegQueryValue","HKLM\System\CurrentControlSet\Control\WMI\Security\ebadf775-48aa-4bf3-8f8e-ec68d113c98e","NAME NOT FOUND","Length: 528"
"7:19:22.3225096 PM","notepad.exe","5656","RegQueryValue","HKLM\System\CurrentControlSet\Control\WMI\Security\3f30522e-d47a-407c-9067-2e928d00d54e","NAME NOT FOUND","Length: 528"
"7:19:22.3228291 PM","notepad.exe","5656","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:19:22.3228516 PM","notepad.exe","5656","RegOpenKey","HKLM\SOFTWARE\Microsoft\CTF\","SUCCESS","Desired Access: Read"
"7:19:22.3228741 PM","notepad.exe","5656","RegQueryValue","HKLM\SOFTWARE\Microsoft\CTF\EnableAnchorContext","NAME NOT FOUND","Length: 16"
"7:19:22.3228935 PM","notepad.exe","5656","RegCloseKey","HKLM\SOFTWARE\Microsoft\CTF","SUCCESS",""
"7:19:22.3257167 PM","notepad.exe","5656","RegQueryValue","HKLM\System\CurrentControlSet\Control\WMI\Security\3720dda7-caea-4af3-a138-375aafc3f1d6","NAME NOT FOUND","Length: 528"
"7:19:22.3266402 PM","notepad.exe","5656","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:19:22.3266575 PM","notepad.exe","5656","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\Windows","SUCCESS","Desired Access: Read"
"7:19:22.3266796 PM","notepad.exe","5656","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Windows\IsVailContainer","NAME NOT FOUND","Length: 16"
"7:19:22.3266987 PM","notepad.exe","5656","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Windows","SUCCESS",""
"7:19:22.3267307 PM","notepad.exe","5656","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:19:22.3267447 PM","notepad.exe","5656","RegOpenKey","HKLM\Software\Microsoft\Input","SUCCESS","Desired Access: Read"
"7:19:22.3267609 PM","notepad.exe","5656","RegQueryValue","HKLM\SOFTWARE\Microsoft\Input\ResyncResetTime","NAME NOT FOUND","Length: 16"
"7:19:22.3267721 PM","notepad.exe","5656","RegQueryValue","HKLM\SOFTWARE\Microsoft\Input\MaxResyncAttempts","NAME NOT FOUND","Length: 16"
"7:19:22.3267850 PM","notepad.exe","5656","RegCloseKey","HKLM\SOFTWARE\Microsoft\Input","SUCCESS",""
"7:19:22.3294492 PM","notepad.exe","5656","RegOpenKey","HKCU","SUCCESS","Desired Access: Read"
"7:19:22.3294848 PM","notepad.exe","5656","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"7:19:22.3295059 PM","notepad.exe","5656","RegOpenKey","HKCU\Software\Microsoft\CTF\DirectSwitchHotkeys","SUCCESS","Desired Access: Read"
"7:19:22.3295323 PM","notepad.exe","5656","RegCloseKey","HKCU","SUCCESS",""
